TIME,II,V
0,1780,2689
1,2017,3078
2,1746,2689
3,1578,2415
4,1712,2572
5,1842,2752
6,1780,2689
7,1663,2563
8,1643,2572
9,1668,2636
10,1643,2631
11,1576,2579
12,1540,2572
13,1563,2596
14,1609,2572
15,1624,2493
16,1609,2455
17,1608,2493
18,1643,2514
19,1667,2435
20,1643,2339
21,1612,2317
22,1643,2339
23,1704,2312
24,1712,2280
25,1656,2283
26,1643,2280
27,1704,2213
28,1746,2163
29,1688,2199
30,1609,2280
31,1591,2302
32,1609,2280
33,1591,2270
34,1575,2280
35,1595,2256
36,1609,2222
37,1569,2224
38,1540,2280
39,1563,2328
40,1575,2339
41,1518,2310
42,1472,2280
43,1499,2251
44,1540,2222
45,1514,2167
46,1472,2105
47,1470,2055
48,1472,2046
49,1427,2052
50,1403,2046
51,1441,2011
52,1472,1988
53,1426,1998
54,1369,2046
55,1365,2086
56,1369,2105
57,1317,2117
58,1267,2163
59,1275,2228
60,1301,2280
61,1273,2301
62,1232,2339
63,1238,2417
64,1267,2514
65,1246,2553
66,1198,2514
67,1198,2419
68,1267,2339
69,1320,2309
70,1301,2339
71,1242,2367
72,1232,2339
73,1274,2245
74,1301,2163
75,1269,2139
76,1232,2163
77,1219,2173
78,1198,2163
79,1155,2135
80,1164,2105
81,1242,2065
82,1301,2046
83,1272,2044
84,1232,2046
85,1255,2034
86,1301,2046
87,1311,2076
88,1335,2105
89,1393,2113
90,1403,2163
91,1314,2269
92,1232,2397
93,1240,2488
94,1267,2572
95,1212,2663
96,1130,2748
97,1091,2797
98,1061,2865
99,984,2975
100,924,3099
101,938,3154
102,958,3157
103,903,3162
104,822,3215
105,789,3264
106,787,3274
107,763,3257
108,753,3274
109,775,3314
110,787,3332
111,740,3332
112,719,3391
113,774,3517
114,856,3625
115,860,3637
116,822,3625
117,823,3662
118,890,3742
119,937,3782
120,924,3800
121,862,3845
122,822,3917
123,869,3894
124,1061,3683
125,1378,3258
126,1780,2689
127,2291,2025
128,2978,1345
129,3770,763
130,4450,468
131,4860,542
132,5032,935
133,5037,1467
134,4895,1988
135,4684,2352
136,4587,2514
137,4655,2533
138,4690,2572
139,4475,2652
140,4039,2689
141,3536,2661
142,3012,2748
143,2429,3039
144,1849,3391
145,1410,3553
146,1164,3508
147,1009,3394
148,856,3332
149,731,3299
150,719,3274
151,770,3259
152,753,3274
153,605,3298
154,445,3332
155,365,3363
156,342,3391
157,300,3393
158,274,3391
159,289,3382
160,308,3391
161,279,3425
162,274,3508
163,328,3589
