TIME,II,V
0,46,12
1,-43,9
2,-142,4
3,-152,5
4,-132,6
5,-84,8
6,-31,7
7,10,5
8,30,3
9,28,1
10,3,1
11,-44,3
12,-106,4
13,-165,4
14,-202,3
15,-199,1
16,-156,-1
17,-95,-2
18,-49,-3
19,-41,-3
20,-71,-3
21,-119,-4
22,-150,-4
23,-142,-4
24,-100,-4
25,-44,-3
26,-2,-1
27,12,1
28,-5,3
29,-39,2
30,-72,1
31,-87,-3
32,-81,-6
33,-63,-11
34,-48,-13
35,-42,-17
36,-59,-17
37,-79,-16
38,-99,-12
39,-95,-8
40,-75,-2
41,-40,3
42,-17,9
43,-13,14
44,-56,22
45,-138,38
46,-262,69
47,-389,122
48,-486,201
49,-509,300
50,-462,407
51,-383,503
52,-349,574
53,-422,613
54,-621,621
55,-892,608
56,-1153,582
57,-1331,548
58,-1410,509
59,-1425,463
60,-1437,410
61,-1486,348
62,-1564,283
63,-1658,218
64,-1714,158
65,-1756,109
66,-1765,72
67,-1771,48
68,-1793,37
69,-1830,36
70,-1910,46
71,-2004,60
72,-2129,82
73,-2241,106
74,-2327,140
75,-2362,175
76,-2374,226
77,-2358,286
78,-2298,367
79,-2054,451
80,-1495,529
81,-472,565
82,977,552
83,2650,479
84,4129,382
85,5024,290
86,5039,253
87,4200,284
88,2753,385
89,1132,527
90,-298,682
91,-1296,820
92,-1850,935
93,-2075,1021
94,-2175,1084
95,-2287,1127
96,-2483,1157
97,-2713,1176
98,-2909,1194
99,-2983,1216
100,-2927,1248
101,-2767,1290
102,-2606,1340
103,-2492,1387
104,-2478,1429
105,-2517,1453
106,-2564,1464
107,-2572,1459
108,-2515,1449
109,-2443,1438
110,-2377,1435
111,-2362,1439
112,-2408,1454
113,-2489,1473
114,-2578,1500
115,-2612,1526
116,-2588,1557
117,-2488,1580
118,-2354,1606
119,-2208,1621
120,-2115,1646
121,-2087,1668
122,-2158,1710
123,-2277,1751
124,-2425,1806
125,-2499,1845
126,-2464,1884
127,-2259,1897
128,-1960,1902
129,-1630,1878
130,-1414,1846
131,-1374,1794
132,-1547,1753
133,-1854,1719
134,-2196,1719
135,-2441,1740
136,-2538,1788
137,-2471,1838
138,-2315,1892
139,-2148,1935
140,-2064,1977
141,-2101,2015
142,-2255,2057
143,-2467,2100
144,-2678,2147
145,-2822,2191
146,-2863,2235
147,-2784,2275
148,-2594,2320
149,-2313,2366
150,-2000,2425
151,-1713,2487
152,-1540,2557
153,-1504,2616
154,-1592,2669
155,-1706,2700
156,-1751,2722
157,-1659,2727
158,-1464,2732
159,-1255,2730
160,-1141,2732
161,-1168,2731
162,-1292,2733
163,-1394,2731
164,-1376,2733
165,-1192,2731
166,-931,2735
167,-721,2733
168,-723,2738
169,-980,2735
170,-1464,2740
171,-2017,2737
172,-2484,2743
173,-2726,2744
174,-2707,2747
175,-2456,2715
176,-2055,2627
177,-1582,2435
178,-1117,2129
179,-700,1713
180,-380,1247
181,-174,794
182,-83,430
183,-80,181
184,-119,51
185,-154,0
186,-168,-5
187,-158,0
188,-139,2
189,-121,-6
190,-101,-18
191,-79,-35
192,-50,-48
193,-23,-55
194,-13,-52
195,-28,-43
196,-70,-29
197,-124,-19
198,-171,-13
199,-188,-14
200,-175,-16
201,-134,-19
202,-87,-19
203,-50,-17
204,-35,-14
205,-45,-9
206,-64,-5
207,-74,-1
