TIME,II,V
0,179,-1656
1,133,-1831
2,36,-1703
3,-4,-1830
4,-52,-1875
5,-97,-1877
6,-137,-1873
7,-166,-1896
8,-190,-1919
9,-215,-1916
10,-237,-1914
11,-253,-1926
12,-266,-1945
13,-279,-1956
14,-292,-1974
15,-303,-2003
16,-315,-2037
17,-326,-2070
18,-337,-2109
19,-340,-2155
20,-342,-2203
21,-338,-2254
22,-332,-2310
23,-323,-2365
24,-311,-2422
25,-291,-2471
26,-257,-2519
27,-200,-2558
28,-113,-2601
29,6,-2641
30,150,-2696
31,305,-2755
32,442,-2829
33,529,-2890
34,524,-2945
35,401,-2963
36,149,-2966
37,-205,-2937
38,-606,-2915
39,-976,-2886
40,-1248,-2879
41,-1377,-2861
42,-1369,-2854
43,-1249,-2821
44,-1077,-2798
45,-897,-2761
46,-747,-2749
47,-638,-2737
48,-573,-2753
49,-537,-2765
50,-522,-2792
51,-514,-2810
52,-510,-2836
53,-509,-2851
54,-509,-2872
55,-514,-2882
56,-517,-2897
57,-523,-2902
58,-521,-2911
59,-522,-2912
60,-517,-2916
61,-516,-2913
62,-513,-2914
63,-510,-2910
64,-503,-2911
65,-490,-2908
66,-468,-2910
67,-436,-2908
68,-393,-2911
69,-339,-2909
70,-272,-2913
71,-190,-2909
72,-93,-2914
73,26,-2908
74,166,-2913
75,331,-2907
76,516,-2916
77,721,-2915
78,934,-2934
79,1148,-2944
80,1345,-2976
81,1517,-2997
82,1645,-3040
83,1726,-3066
84,1747,-3110
85,1713,-3134
86,1620,-3173
87,1479,-3189
88,1296,-3215
89,1091,-3221
90,872,-3235
91,657,-3232
92,455,-3238
93,275,-3231
94,118,-3232
95,-17,-3225
96,-131,-3224
97,-225,-3216
98,-302,-3212
99,-365,-3204
100,-413,-3195
101,-450,-3185
102,-474,-3173
103,-486,-3163
104,-481,-3150
105,-462,-3139
106,-423,-3121
107,-372,-3099
108,-303,-3056
109,-222,-2993
110,-123,-2895
111,-11,-2767
112,126,-2593
113,282,-2381
114,464,-2107
115,659,-1773
