TIME,II,V
0,2411,1913
1,2660,2123
2,2241,1810
3,1972,1627
4,2004,1706
5,1916,1715
6,1596,1551
7,1330,1420
8,1222,1396
9,1113,1351
10,951,1241
11,864,1151
12,883,1112
13,911,1074
14,917,1034
15,988,1026
16,1155,1034
17,1293,1008
18,1222,931
19,886,827
20,407,724
21,-38,635
22,-374,569
23,-629,520
24,-815,491
25,-912,473
26,-917,465
27,-874,460
28,-815,465
29,-750,484
30,-679,517
31,-618,541
32,-577,543
33,-565,527
34,-577,517
35,-599,517
36,-611,517
37,-603,510
38,-577,517
39,-544,543
40,-509,569
41,-484,566
42,-475,543
43,-487,522
44,-509,517
45,-523,523
46,-509,543
47,-459,570
48,-374,595
49,-258,615
50,-136,646
51,-45,683
52,-34,698
53,-119,670
54,-272,621
55,-439,582
56,-577,569
57,-649,575
58,-645,595
59,-582,616
60,-509,621
61,-449,596
62,-374,569
63,-232,574
64,-34,621
65,118,661
66,102,646
67,-102,572
68,-374,491
69,-541,452
70,-509,465
71,-297,516
72,-34,569
73,107,588
74,68,595
75,-152,564
76,-543,414
77,-888,247
78,-883,310
79,-678,470
80,-747,336
81,-908,110
82,-543,388
83,-41,807
84,-407,440
85,-1034,-157
86,-374,491
87,641,1557
88,-611,517
89,-3031,-1938
90,-1902,-1629
91,3347,2349
92,6486,4964
93,3238,2511
94,-2173,-1629
95,-3472,-2266
96,-1121,155
97,179,1620
98,-781,1086
99,-1496,672
100,-1053,1189
101,-939,1419
102,-1698,931
103,-2262,620
104,-2173,827
105,-2047,942
106,-2173,672
107,-2247,349
108,-2173,155
109,-2141,-126
110,-2173,-646
111,-2178,-1244
112,-2173,-1629
113,-2191,-1699
114,-2173,-1629
115,-2144,-1633
116,-2173,-1629
117,-2235,-1391
118,-2173,-905
119,-1864,-377
120,-1358,52
121,-823,382
122,-374,646
123,-22,822
124,238,905
125,383,927
126,407,931
127,381,929
128,407,931
129,535,946
130,713,982
131,857,1022
132,917,1034
133,892,1004
134,815,957
135,754,930
136,781,931
137,896,945
138,1019,957
139,1087,962
140,1121,957
141,1159,942
142,1189,931
143,1186,928
144,1189,931
145,1238,929
146,1324,931
147,1399,933
148,1460,931
149,1515,915
150,1562,905
151,1583,903
152,1596,905
153,1613,893
154,1630,879
155,1617,872
156,1596,879
157,1601,887
158,1664,905
159,1764,929
160,1868,957
161,1935,971
162,1970,982
163,1998,1006
164,2071,1060
165,2195,1133
166,2343,1215
167,2476,1293
168,2581,1370
169,2650,1447
170,2683,1525
171,2684,1594
172,2683,1655
173,2690,1707
174,2683,1758
175,2623,1796
176,2513,1810
177,2384,1792
178,2275,1758
179,2191,1728
180,2105,1706
181,1969,1664
182,1766,1577
183,1528,1454
184,1324,1344
185,1179,1271
186,1053,1215
187,877,1131
188,645,1008
189,400,869
190,204,750
191,73,665
192,0,621
193,-44,595
194,-68,569
195,-87,528
196,-102,491
197,-121,469
198,-136,465
199,-153,464
200,-170,465
201,-191,465
202,-204,465
203,-206,463
204,-204,465
205,-215,468
206,-238,465
207,-252,451
208,-238,440
209,-202,435
210,-170,440
211,-161,447
212,-170,465
213,-177,492
214,-170,517
215,-153,530
216,-136,543
217,-120,559
218,-102,569
219,-81,566
220,-68,569
221,-65,590
222,-68,621
223,-69,632
224,-68,621
225,-68,609
226,-68,621
227,-67,641
228,-68,646
229,-70,631
230,-68,621
231,-63,622
232,-68,621
233,-94,597
234,-136,569
235,-167,559
236,-170,569
237,-152,574
238,-136,569
239,-133,563
240,-136,569
241,-136,575
242,-136,569
243,-137,551
244,-136,543
245,-131,552
246,-136,569
247,-151,579
248,-170,569
249,-175,542
250,-170,569
251,-182,630
252,-170,595
253,-122,517
254,-136,621
255,-189,785
256,-102,646
257,48,406
258,-68,646
259,-288,1029
260,-102,672
261,206,96
262,-136,698
263,-608,1705
264,-102,698
265,329,-1746
266,-1426,-1629
267,-3772,2157
268,-2173,4964
269,3382,2835
270,6486,-1629
271,3147,-3314
272,-2173,-1629
273,-3285,212
274,-849,646
275,370,805
276,-747,1370
277,-1554,1658
278,-1053,1396
279,-802,1162
280,-1494,1215
281,-2123,1249
282,-2139,1138
283,-2058,1000
284,-2173,827
285,-2239,537
286,-2173,181
287,-2145,-225
288,-2173,-750
289,-2176,-1305
290,-2173,-1629
291,-2189,-1669
292,-2173,-1629
293,-2157,-1629
294,-2173,-1500
295,-2124,-1056
296,-1834,-414
297,-1266,141
298,-611,517
299,-103,798
300,204,1034
301,407,1179
302,577,1241
303,708,1277
304,781,1319
305,822,1341
306,849,1344
307,869,1343
308,883,1344
309,892,1343
310,883,1344
311,853,1350
312,815,1344
313,791,1320
314,781,1293
315,780,1277
316,781,1267
317,784,1253
318,781,1241
319,775,1237
320,781,1241
321,806,1240
