TIMESTAMP,II,V
0,6749,6910
1,7572,7856
2,6609,7023
3,6128,6650
4,6609,7193
5,6871,7498
6,6540,7250
7,6325,7147
8,6540,7419
9,6706,7572
10,6609,7476
11,6497,7451
12,6540,7589
13,6592,7649
14,6609,7589
15,6651,7553
16,6749,7589
17,6827,7590
18,6888,7533
19,6942,7446
20,7027,7363
21,7121,7271
22,7236,7193
23,7326,7088
24,7444,6966
25,7574,6814
26,7723,6683
27,7828,6546
28,7931,6400
29,8026,6217
30,8140,6060
31,8218,5931
32,8279,5834
33,8305,5714
34,8349,5607
35,8396,5509
36,8488,5437
37,8586,5345
38,8697,5267
39,8750,5213
40,8766,5211
41,8747,5194
42,8766,5154
43,8777,5079
44,8766,5041
45,8706,5030
46,8697,5041
47,8726,5014
48,8766,4984
49,8751,4963
50,8766,4984
51,8805,4991
52,8836,4984
53,8787,4962
54,8766,4984
55,8793,5018
56,8836,5041
57,8795,5009
58,8766,4984
59,8785,4990
60,8836,5041
61,8807,5059
62,8766,5041
63,8746,5009
64,8766,5041
65,8754,5102
66,8766,5154
67,8776,5151
68,8766,5154
69,8698,5174
70,8697,5211
71,8747,5210
72,8766,5211
73,8652,5225
74,8558,5267
75,8561,5275
76,8627,5267
77,8606,5268
78,8558,5324
79,8533,5373
80,8558,5381
81,8548,5335
82,8558,5324
83,8567,5348
84,8558,5381
85,8466,5356
86,8418,5324
87,8459,5310
88,8558,5324
89,8553,5300
90,8488,5267
91,8456,5259
92,8558,5324
93,8651,5380
94,8627,5381
95,8461,5311
96,8349,5267
97,8366,5258
98,8488,5267
99,8551,5250
100,8558,5267
101,8517,5321
102,8488,5381
103,8434,5381
104,8418,5381
105,8432,5415
106,8488,5494
107,8517,5548
108,8558,5607
109,8570,5697
110,8558,5834
111,8498,5926
112,8488,5947
113,8478,5895
114,8418,5834
115,8307,5727
116,8349,5550
117,8539,5300
118,8697,5097
119,8648,4991
120,8558,4984
121,8562,4977
122,8627,4984
123,8598,5003
124,8558,5041
125,8529,5049
126,8488,5041
127,8364,5032
128,8349,5041
129,8458,5075
130,8558,5154
131,8479,5232
132,8418,5267
133,8464,5246
134,8488,5267
135,8221,5391
136,7723,5720
137,7101,6361
138,6401,7419
139,5623,8630
140,5148,9345
141,5461,8819
142,6818,6966
143,8872,4486
144,10993,2322
145,12538,728
146,13289,-623
147,13391,-1878
148,13289,-2492
149,13257,-1973
150,13289,-510
151,13027,1169
152,12245,2605
153,11041,3707
154,9879,4531
155,9033,5068
156,8488,5437
157,8047,5723
158,7723,5947
159,7533,6047
160,7444,6117
161,7332,6199
162,7236,6287
163,7183,6292
164,7166,6287
165,7108,6305
166,7097,6343
167,7147,6343
168,7236,6343
169,7222,6370
170,7166,6400
171,7105,6379
172,7097,6343
173,7078,6342
174,7097,6400
175,7107,6440
176,7097,6457
177,7036,6460
178,7027,6513
179,7045,6559
180,7027,6570
181,6924,6537
182,6888,6570
183,6952,6656
184,7027,6740
185,6972,6739
186,6888,6740
187,6862,6778
188,6888,6853
189,6836,6879
190,6749,6910
191,6684,6972
192,6679,7080
193,6647,7146
194,6609,7193
195,6585,7233
196,6609,7306
197,6594,7363
198,6540,7419
199,6467,7466
200,6470,7533
201,6508,7571
202,6540,7589
203,6518,7579
204,6540,7589
205,6620,7595
206,6749,7589
207,6842,7534
208,6957,7476
209,7091,7415
210,7236,7363
211,7311,7262
212,7375,7136
213,7435,6986
214,7514,6853
215,7582,6709
216,7723,6570
217,7905,6416
218,8071,6287
219,8137,6162
220,8210,6060
221,8313,5943
222,8418,5834
223,8444,5709
224,8488,5607
225,8562,5508
226,8627,5437
227,8606,5351
228,8627,5267
229,8722,5179
230,8836,5154
231,8840,5154
232,8836,5154
233,8863,5091
234,8905,5041
235,8856,5016
236,8836,5041
237,8885,5038
238,8975,5041
239,8952,5026
240,8905,5041
241,8925,5082
242,9114,5211
243,9425,5335
244,9879,5381
245,10311,5381
246,10575,5550
247,10604,5955
248,10645,6457
249,10797,6910
250,11062,7419
251,11397,8112
252,11967,8949
253,12702,9716
254,13289,10308
255,13422,10688
256,13289,10874
257,13206,10885
258,13289,10874
259,13334,10927
260,13289,10874
261,13236,10200
262,13289,8552
263,13330,6139
264,13289,3738
265,13212,2014
266,13289,1133
267,13427,842
268,13289,963
269,12465,1397
270,10993,2039
271,9241,2666
272,7723,3172
273,6678,3512
274,6122,3738
275,5795,3858
276,5496,3965
277,5155,4065
278,4940,4191
279,4851,4330
280,4801,4531
281,4708,4678
282,4731,4644
283,4861,4386
284,4940,4135
285,4809,4056
286,4661,4135
287,4628,4196
288,4661,4191
289,4593,4170
290,4522,4191
291,4516,4220
292,4522,4248
293,4415,4268
294,4314,4304
295,4324,4332
296,4383,4361
297,4322,4366
298,4174,4361
299,4042,4344
300,3966,4361
301,3885,4391
302,3827,4418
303,3794,4410
304,3757,4418
305,3651,4442
306,3548,4474
307,3495,4472
308,3479,4474
309,3395,4492
310,3270,4531
311,3178,4537
312,3200,4531
313,3258,4518
314,3270,4531
315,3191,4548
316,3131,4588
317,3150,4619
318,3270,4644
319,3407,4652
320,3548,4701
321,3655,4781
322,3757,4871
323,3876,4922
324,4105,4984
325,4394,5062
326,4661,5154
327,4847,5210
328,5079,5267
329,5403,5323
330,5775,5381
331,6088,5403
332,6401,5437
333,6725,5488
334,7027,5550
335,7235,5562
336,7444,5550
337,7690,5536
338,7931,5550
339,8074,5552
340,8210,5550
341,8402,5539
342,8627,5550
343,8743,5552
344,8766,5550
345,8768,5533
346,8836,5550
347,8912,5580
348,8975,5607
349,8981,5583
350,8975,5550
351,8955,5528
352,8975,5550
353,9005,5576
354,9045,5607
355,9024,5609
356,8975,5607
357,8907,5591
358,8905,5607
359,8935,5632
360,8975,5664
361,8948,5660
362,8905,5664
363,8852,5677
364,8836,5720
365,8818,5750
366,8836,5777
367,8838,5777
368,8836,5777
369,8806,5765
370,8836,5777
371,8881,5781
372,8905,5777
373,8850,5739
374,8836,5720
375,8887,5714
376,8975,5720
377,8983,5692
378,8975,5664
379,8984,5647
380,9045,5664
381,9076,5651
382,9114,5607
383,9124,5548
384,9114,5550
385,9053,5584
386,9045,5607
387,9077,5573
388,9114,5550
389,9070,5547
390,9045,5550
391,9065,5511
392,9114,5494
393,9064,5512
394,8975,5550
395,8919,5531
396,8975,5494
397,9032,5472
398,9045,5494
399,8988,5498
400,8975,5494
401,8999,5481
402,9045,5494
403,9018,5494
404,8975,5494
405,8941,5482
406,8975,5494
407,9010,5498
408,9045,5494
409,9021,5457
410,8975,5437
411,8906,5428
412,8905,5437
413,8937,5429
414,8975,5437
415,8961,5440
416,8975,5437
417,8988,5415
418,8975,5437
419,8903,5478
420,8905,5494
421,8958,5449
422,8975,5437
423,8877,5468
424,8836,5494
425,8897,5450
426,8975,5437
427,8933,5489
428,8905,5550
429,8943,5510
430,8975,5437
431,8867,5405
432,8766,5437
433,8768,5460
434,8836,5494
435,8807,5529
436,8766,5550
437,8778,5513
438,8836,5494
439,8807,5515
440,8766,5550
441,8772,5524
442,8836,5494
443,8823,5483
444,8766,5494
445,8720,5478
446,8766,5494
447,8815,5530
448,8836,5550
449,8792,5507
450,8766,5494
451,8750,5525
452,8766,5550
453,8759,5490
454,8766,5437
455,8759,5445
456,8766,5494
457,8751,5493
458,8766,5494
459,8772,5518
460,8766,5550
461,8711,5520
462,8697,5494
463,8717,5507
464,8766,5550
465,8764,5535
466,8766,5494
467,8764,5469
468,8766,5494
469,8716,5502
470,8697,5494
471,8713,5476
472,8766,5494
473,8770,5503
474,8766,5494
475,8735,5450
476,8697,5437
477,8628,5454
478,8627,5494
479,8665,5499
480,8697,5494
481,8648,5482
482,8627,5494
483,8653,5491
484,8697,5494
485,8658,5489
486,8627,5494
487,8642,5469
488,8697,5437
489,8672,5409
490,8627,5437
491,8617,5492
492,8697,5550
493,8755,5541
494,8766,5494
495,8697,5453
496,8627,5494
497,8563,5548
498,8558,5550
499,8555,5475
500,8558,5437
501,8534,5458
