TIME,II,V
0,4202,1501
1,4761,1617
2,4202,1421
3,3869,1416
4,4066,1555
5,4156,1528
6,3998,1421
7,3992,1471
8,4202,1581
9,4303,1530
10,4269,1421
11,4306,1444
12,4405,1501
13,4378,1427
14,4269,1340
15,4248,1386
16,4337,1447
17,4419,1388
18,4473,1340
19,4518,1426
20,4541,1501
21,4507,1431
22,4473,1367
23,4447,1437
24,4405,1501
25,4299,1417
26,4202,1340
27,4168,1405
28,4202,1474
29,4216,1403
30,4202,1340
31,4162,1419
32,4134,1501
33,4096,1429
34,4066,1340
35,4028,1390
36,3998,1474
37,3974,1424
38,3998,1340
39,4074,1379
40,4134,1501
41,4144,1507
42,4269,1340
43,4446,1211
44,4405,1340
45,4212,1529
46,4337,1421
47,4594,1186
48,4337,1340
49,3942,1667
50,4473,1447
51,5229,993
52,4541,1340
53,3421,2024
54,4608,1474
55,6662,346
56,4541,1340
57,-1612,4309
58,-4269,5146
59,748,1881
60,7387,-1689
61,8134,-1421
62,4473,1287
63,2728,2411
64,4134,1367
65,5004,520
66,3998,670
67,3207,502
68,3660,-456
69,4065,-1280
70,3660,-1501
71,3007,-1562
72,2507,-1689
73,1934,-1726
74,1423,-1689
75,1388,-1709
76,1762,-1689
77,1871,-1618
78,1355,-1689
79,724,-1843
80,949,-1608
81,2286,-823
82,3863,80
83,4636,675
84,4608,1072
85,4434,1520
86,4473,1930
87,4528,2084
88,4473,2091
89,4397,2167
90,4405,2278
91,4434,2267
92,4473,2198
93,4530,2233
94,4608,2332
95,4636,2333
96,4608,2252
97,4541,2247
98,4473,2359
99,4397,2433
100,4337,2359
101,4290,2232
102,4269,2225
103,4258,2323
104,4269,2359
105,4285,2278
106,4337,2252
107,4397,2352
108,4473,2439
109,4550,2394
110,4676,2359
111,4820,2431
112,4947,2493
113,4996,2427
114,5015,2386
115,5052,2478
116,5150,2573
117,5257,2535
118,5354,2520
119,5436,2642
120,5557,2761
121,5696,2728
122,5828,2707
123,5908,2836
124,5964,2975
125,5982,2958
126,5964,2922
127,5891,3010
128,5828,3109
129,5790,3064
130,5760,3002
131,5655,3060
132,5489,3136
133,5316,3074
134,5218,2975
135,5155,2968
136,5083,2975
137,4969,2868
138,4879,2734
139,4810,2676
140,4744,2627
141,4652,2474
142,4608,2305
143,4609,2230
144,4608,2198
145,4536,2083
146,4473,1930
147,4474,1850
148,4541,1849
149,4584,1805
150,4608,1689
151,4614,1592
152,4608,1608
153,4547,1662
154,4473,1635
155,4415,1532
156,4405,1501
157,4396,1568
158,4405,1608
159,4445,1544
160,4541,1501
161,4614,1556
162,4608,1608
163,4506,1555
164,4405,1501
165,4349,1530
166,4337,1555
167,4302,1480
168,4269,1421
169,4273,1470
170,4337,1528
171,4392,1484
172,4405,1447
173,4364,1513
174,4337,1581
175,4347,1542
176,4405,1501
177,4433,1548
178,4405,1581
179,4341,1506
180,4337,1447
181,4379,1502
182,4405,1555
183,4364,1486
184,4337,1421
185,4344,1468
186,4337,1528
187,4242,1476
188,4134,1421
189,4091,1469
190,4134,1528
191,4174,1470
192,4202,1394
193,4225,1431
194,4269,1528
195,4284,1527
196,4269,1447
197,4227,1420
198,4202,1474
199,4187,1485
200,4202,1394
201,4225,1302
202,4269,1340
203,4306,1443
204,4337,1447
205,4338,1336
206,4337,1287
207,4331,1363
208,4337,1421
209,4333,1357
210,4337,1313
211,4332,1386
212,4337,1447
213,4370,1370
214,4473,1287
215,4578,1320
216,4608,1367
217,4536,1307
218,4473,1260
219,4464,1329
220,4473,1394
221,4412,1334
222,4337,1287
223,4309,1367
224,4337,1447
225,4326,1396
226,4269,1340
227,4227,1387
228,4202,1447
229,4140,1395
230,4134,1287
231,4118,1284
232,3931,1421
233,3745,1465
234,3998,1260
235,4333,1107
236,3998,1367
237,3474,1629
238,3998,1260
239,4835,824
240,4134,1367
241,2928,2110
242,4202,1260
243,6562,-299
244,4676,590
245,-1509,3895
246,-4269,5146
247,818,2004
248,7590,-1689
249,8297,-1520
250,4473,1206
251,2667,2337
252,4134,1206
253,5034,236
254,3998,295
255,3220,74
256,3727,-885
257,4106,-1624
258,3524,-1689
259,2624,-1611
260,1965,-1689
261,1454,-1735
262,1152,-1689
263,1143,-1684
264,1152,-1689
265,859,-1668
266,542,-1689
267,763,-1652
268,1762,-1233
269,3155,-411
270,4269,429
271,4683,984
272,4608,1367
273,4431,1747
274,4337,2037
275,4272,2111
276,4269,2118
277,4370,2215
278,4541,2305
279,4661,2258
280,4744,2198
281,4820,2254
282,4879,2305
283,4844,2224
284,4744,2144
285,4648,2204
286,4608,2278
287,4596,2221
288,4608,2144
289,4633,2201
290,4676,2305
291,4707,2285
292,4744,2198
293,4757,2203
294,4744,2305
295,4676,2336
296,4608,2252
297,4571,2173
298,4608,2225
299,4691,2321
300,4812,2332
301,4902,2263
302,4947,2278
303,4955,2394
304,5015,2466
305,5115,2419
306,5218,2412
307,5292,2526
308,5422,2627
309,5600,2600
310,5760,2600
311,5831,2735
312,5896,2868
313,5977,2850
314,6031,2814
315,6013,2892
316,6031,2975
317,6100,2926
318,6099,2868
319,5898,2920
320,5625,2975
321,5451,2908
322,5422,2841
323,5403,2872
324,5354,2868
325,5281,2707
326,5218,2546
327,5123,2517
328,5015,2493
329,4902,2324
330,4812,2144
331,4706,2090
332,4608,2064
333,4518,1928
334,4473,1796
335,4436,1776
336,4405,1769
337,4340,1646
338,4269,1528
339,4189,1544
340,4134,1608
341,4085,1562
342,4066,1474
343,4074,1489
344,4134,1581
345,4187,1576
346,4202,1447
347,4156,1345
348,4134,1394
349,4168,1496
350,4269,1501
351,4392,1413
352,4541,1394
353,4671,1471
354,4744,1501
355,4722,1408
356,4676,1340
357,4637,1385
358,4608,1421
359,4558,1342
360,4541,1287
361,4565,1355
362,4608,1421
363,4613,1353
364,4608,1287
365,4590,1347
366,4541,1421
367,4433,1364
368,4337,1287
369,4269,1316
370,4202,1367
371,4087,1316
372,3998,1260
373,3976,1298
374,3998,1340
375,3973,1281
376,3931,1233
377,3926,1288
378,3998,1340
379,4060,1290
380,4066,1260
381,4019,1338
382,3998,1394
383,3998,1312
384,3998,1233
385,3975,1280
386,3998,1340
387,4086,1271
388,4202,1179
389,4238,1199
390,4202,1260
391,4160,1223
392,4202,1153
393,4281,1168
394,4337,1233
395,4333,1211
396,4337,1126
397,4368,1118
398,4405,1233
399,4384,1321
400,4337,1260
401,4293,1125
402,4269,1099
403,4214,1180
404,4134,1206
